,"Density
(P/Km2)",Agricultural Land( %),Land Area(Km2),Armed Forces size,Co2-Emissions,CPI,CPI Change (%),Forested Area (%),Gasoline Price,GDP,Gross primary education enrollment (%),Gross tertiary education enrollment (%),Infant mortality,Minimum wage,Out of pocket health expenditure,Physicians per thousand,Population: Labor force participation (%),Tax revenue (%),Total tax rate,Unemployment rate,Urban_population,Latitude,Longitude,Deforestation
86,3.258096538021482,70.3,13.365557368443936,9.90353755128617,645.0,123.78,2.3,10.0,1.41,22.275228709207973,23.4,2.5,4.351567427189173,0.31334981920035865,32.097058823529416,0.02,47.4,0.0,37.7,11.35,15.766388632133536,5.152149,46.199616,11.248321694680524
87,6.269096283706261,17.4,11.510131565665834,13.359805810705184,620302.0,115.16,0.4,63.4,1.22,28.338564176772717,98.1,94.3,1.3083328196501787,2.0135687975291283,36.8,2.36,63.0,15.6,33.2,4.15,17.555717905867194,35.907757,127.766922,8.24301946898925
88,4.553876891600541,52.6,13.133048091997082,12.185875040240456,244002.0,110.96,0.7,36.9,1.26,27.96328186149355,102.7,88.9,1.252762968495368,1.8870696490323797,24.2,3.87,57.5,14.2,47.0,13.96,17.45118462765318,40.463667,-3.74922,8.357259153499912
89,3.258096538021482,28.7,14.436885114244715,11.728044909070785,20000.0,1304.5270000000023,51.0,8.1,0.95,23.66254862350654,76.8,16.9,3.763522997109702,0.34358970439007686,63.2,0.26,48.4,8.0,45.4,16.53,16.52070562036765,12.862807,30.217636,12.483708170000067
90,1.6094379124341003,0.6,12.006529647311735,7.601402334583733,1738.0,294.66,22.0,98.3,1.29,22.105866067660873,108.8,12.6,2.884800712846709,0.5584722772333437,10.1,1.21,51.1,19.5,27.9,7.33,12.859072083377685,3.919305,-56.027783,10.030164255362632
91,3.258096538021482,7.4,13.017660423283298,10.308985993422082,43252.0,110.51,1.8,68.9,1.42,26.997713135860565,126.6,67.0,1.1631508098056806,2.274391358623264,15.2,3.98,64.6,27.9,49.1,6.48,16.015084151977064,60.128161,18.643501,0.0
92,5.393627546352362,38.4,10.62808494936932,9.952325334619427,34477.0,99.55,0.4,31.8,1.45,27.278739984131327,105.2,59.6,1.5475625087160128,2.160791087376159,28.3,4.3,68.3,10.1,28.8,4.58,15.661194448793534,46.818188,8.227512,6.957497370876951
93,4.564348191467836,75.8,12.129089004138661,12.384223015005313,28830.0,143.2,36.7,2.7,0.83,24.42221952532628,81.7,40.1,2.70805020110221,0.7030975114131134,53.7,1.22,44.1,14.2,42.7,8.37,16.05174428761482,34.802075,38.996815,0.0
94,4.219507705176107,44.8,13.761372167494864,10.239995502805316,11973.0,187.43,3.5,51.6,0.87,24.869207226938478,94.2,4.0,3.653252276470785,0.0861776962410522,26.1,0.01,83.4,11.5,43.8,1.98,16.811836954991957,-6.369028,34.888822,13.058360179622305
95,5.030437921392435,70.2,10.947045095455094,9.210440366976517,3000.0,113.3,0.7,3.1,0.71,22.42071085709905,123.8,14.5,3.879499813722586,0.29266961396282004,51.0,0.08,77.6,16.9,48.2,2.04,15.043582335296831,8.619543,0.824782,8.284251797621916
96,4.343805421853684,64.8,12.005246938054281,10.778977123006351,29937.0,155.33,6.7,6.8,0.73,24.38162705928219,115.4,31.7,2.747270914255491,0.3852624007906449,39.8,1.3,46.1,21.1,60.7,16.02,15.907258810467908,33.886917,9.537499,8.263848131368906
97,4.709530201312334,49.8,13.571606745969369,13.146081857144738,372725.0,234.44,15.2,15.4,1.42,27.34920408803388,93.2,23.9,2.312535423847214,1.4929040961781488,16.9,1.85,52.8,17.9,42.3,13.49,17.960196762730252,38.963745,35.243322,6.042632833682381
98,5.438079308923196,71.9,12.392714025106562,10.736418414365376,5680.0,173.87,2.9,9.7,0.94,24.260951096557655,102.7,4.8,3.5496173867804286,0.009950330853167872,40.5,0.17,70.3,11.7,33.7,1.84,16.193622052379734,1.373333,32.290275,10.543787600548086
99,5.641907070938114,71.7,12.40332796979181,11.904974309480183,379025.0,119.62,1.7,13.1,1.46,28.670277230873207,101.2,60.0,1.5260563034950496,2.4096441652874536,14.8,2.81,62.8,25.5,30.6,3.85,17.839223710600194,55.378051,-3.435973,5.198497031265826
100,3.044522437723423,82.6,12.079465794263994,9.99884318585288,6766.0,202.92,7.9,10.7,1.5,24.749437065929047,108.5,63.1,2.0014800002101243,0.9783261227936076,16.2,5.05,64.0,20.1,41.8,8.73,15.010461285475925,-32.522779,-55.765835,0.0
101,4.382026634673881,62.9,13.011210563172012,11.127277689932466,91811.0,123.78,2.3,7.5,1.03,24.782350795429842,104.2,10.1,3.0007198150650303,0.21511137961694568,42.7,2.37,65.1,14.8,31.6,5.92,16.644936149298477,41.377491,64.585262,8.006700845440367
102,3.4965075614664802,24.5,13.723451188545576,12.745488641595722,164175.0,1304.5270000000023,53.37500000000001,52.7,0.0,26.901955147893304,97.2,79.3,3.109060958860994,0.009950330853167872,45.8,1.92,59.7,15.97659574468085,73.3,8.8,17.04086014275667,6.42375,-66.58973,11.003948132061856
103,5.752572638825633,39.3,12.710510913502103,13.165424782571753,192668.0,163.52,2.8,48.1,0.8,26.291309703322145,110.6,28.5,2.8622008809294686,0.5481214085096876,43.5,0.82,77.4,19.1,37.6,2.01,17.38030361755583,14.058324,108.277199,7.507141079727608
104,4.04305126783455,44.6,13.176792848843562,10.596659732783579,10609.0,157.58,8.1,1.0,0.92,24.015927378978343,93.6,10.2,3.7819143200811256,0.5922212619699848,81.0,0.31,38.0,15.97659574468085,26.6,12.91,16.20147346789018,15.552727,48.516388,0.0
105,3.6635616461296463,41.9,12.87584372152264,10.839600519357369,10983.0,105.51,0.9,35.5,1.34,23.788559564360423,109.9,10.0,3.5524868292083815,0.15700374880966508,25.8,0.21,83.1,20.7,31.6,4.95,15.366748431902831,-19.015438,29.154857,10.87806606028079
